date,latitude,longitude,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours
1999-12-31 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,19.1105,9.5605,14.729251,16.202528,7.653307,11.79768,0,0,53039.86,47368.58,0.0,0.0,0.0,0.0
2000-01-01 13:00:00+00:00,-37.785587310791016,144.93975830078125,1.0,21.7105,9.6105,15.9105,23.871464,7.8539276,15.48063,0,0,53001.977,49165.38,0.0,0.0,0.0,0.0
2000-01-02 13:00:00+00:00,-37.785587310791016,144.93975830078125,53.0,27.8605,12.160501,19.00633,27.015007,11.761921,17.610464,0,0,52960.254,42835.94,3.1999998,3.1999998,0.0,5.0
2000-01-03 13:00:00+00:00,-37.785587310791016,144.93975830078125,63.0,17.3605,12.3105,14.270916,15.073948,8.613014,11.322624,0,0,52914.793,41880.004,15.700001,15.700001,0.0,23.0
2000-01-04 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,16.8605,12.410501,14.518834,12.840101,7.8059645,10.444478,0,0,52865.703,30416.762,1.8000002,1.8000002,0.0,10.0
2000-01-05 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,17.9605,12.660501,15.383416,15.981411,10.708454,12.982006,0,0,52813.094,47109.133,0.8,0.8,0.0,4.0
2000-01-06 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,21.060501,11.5605,16.36675,19.293087,9.582998,14.274669,0,0,52757.082,48837.62,0.0,0.0,0.0,0.0
2000-01-07 13:00:00+00:00,-37.785587310791016,144.93975830078125,2.0,25.6105,9.710501,18.587584,27.413101,8.603492,18.630161,0,0,52697.773,48869.406,0.0,0.0,0.0,0.0
2000-01-08 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,28.8605,14.7605,22.110498,29.793343,13.909014,21.816137,0,0,52635.28,48243.7,0.0,0.0,0.0,0.0
2000-01-09 13:00:00+00:00,-37.785587310791016,144.93975830078125,61.0,29.810501,16.0105,22.891752,31.16336,15.673782,22.864588,0,0,52569.72,45467.08,1.7,1.7,0.0,1.0
2000-01-10 13:00:00+00:00,-37.785587310791016,144.93975830078125,0.0,29.6105,14.960501,22.564669,30.253613,15.569929,22.791681,0,0,52501.195,48745.26,0.0,0.0,0.0,0.0
2000-01-11 13:00:00+00:00,-37.785587310791016,144.93975830078125,0.0,29.4605,13.660501,22.233416,32.444256,12.579269,22.054031,0,0,52429.812,48544.613,0.0,0.0,0.0,0.0
2000-01-12 13:00:00+00:00,-37.785587310791016,144.93975830078125,2.0,29.9105,14.960501,23.214666,33.23979,14.98571,23.636496,0,0,52355.695,48332.656,0.0,0.0,0.0,0.0
2000-01-13 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,32.1105,15.160501,24.487585,32.32179,14.558577,23.604128,0,0,52278.945,46978.953,0.0,0.0,0.0,0.0
2000-01-14 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,28.2605,18.1605,22.612585,27.788704,19.02734,23.405853,0,0,52199.676,13481.566,0.0,0.0,0.0,0.0
2000-01-15 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,20.810501,16.2105,18.945915,21.281507,14.969715,19.29733,0,0,52117.992,24079.346,0.0,0.0,0.0,0.0
2000-01-16 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,25.7105,11.660501,19.079252,26.615894,10.705507,18.875437,0,0,52034.0,47290.938,0.0,0.0,0.0,0.0
2000-01-17 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,33.6105,13.160501,24.223,31.936539,13.281347,23.113642,0,0,51947.81,47064.06,0.0,0.0,0.0,0.0
2000-01-18 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,25.4105,17.6605,21.437578,26.844887,17.494793,21.409706,0,0,51859.52,40230.883,0.0,0.0,0.0,0.0
2000-01-19 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,25.4605,15.7605,20.48342,23.346798,16.093727,18.991056,0,0,51768.453,46682.797,0.0,0.0,0.0,0.0
2000-01-20 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,18.1105,14.3105,16.350082,15.181307,11.191107,13.049848,0,0,51674.086,30628.543,1.0,1.0,0.0,5.0
2000-01-21 13:00:00+00:00,-37.785587310791016,144.93975830078125,55.0,18.7105,12.160501,14.520917,16.313456,8.329188,11.118379,0,0,51576.59,46836.383,3.3000002,3.3000002,0.0,8.0
2000-01-22 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,16.310501,10.910501,13.7750845,11.7669735,7.7322073,9.958781,0,0,51476.152,43200.0,1.2,1.2,0.0,5.0
2000-01-23 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,20.6105,8.3605,15.608418,21.230633,6.551429,14.051446,0,0,51372.934,28904.898,0.0,0.0,0.0,0.0
2000-01-24 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,21.560501,13.960501,16.748001,20.75871,13.476387,15.875542,0,0,51267.11,11786.442,0.90000004,0.90000004,0.0,5.0
2000-01-25 13:00:00+00:00,-37.785587310791016,144.93975830078125,63.0,22.4105,14.960501,18.214666,23.733347,14.538059,18.330397,0,0,51158.84,31087.6,13.4,13.4,0.0,8.0
2000-01-26 13:00:00+00:00,-37.785587310791016,144.93975830078125,61.0,19.060501,15.0105,16.756334,17.237219,13.401615,14.830554,0,0,51048.297,27728.238,4.5,4.5,0.0,15.0
2000-01-27 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,17.6105,14.210501,15.652168,14.368643,11.710565,12.787219,0,0,50935.637,22291.643,0.0,0.0,0.0,0.0
2000-01-28 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,18.2105,13.910501,15.856335,15.115063,11.95648,13.313264,0,0,50821.02,32965.703,0.0,0.0,0.0,0.0
2000-01-29 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,19.810501,14.6105,16.7355,19.565105,13.04389,15.031699,0,0,50704.6,46458.812,0.0,0.0,0.0,0.0
2000-01-30 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,21.9105,11.7605,16.770914,23.113428,10.717262,16.186293,0,0,50586.54,46884.83,0.0,0.0,0.0,0.0
2000-01-31 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,30.810501,9.460501,20.793833,31.677353,8.789923,20.916065,0,0,50466.98,46839.59,0.0,0.0,0.0,0.0
2000-02-01 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,34.6105,21.4605,27.164665,34.062454,18.107685,25.113144,0,0,50346.07,46066.293,0.0,0.0,0.0,0.0
2000-02-02 13:00:00+00:00,-37.785587310791016,144.93975830078125,2.0,37.5105,20.0105,28.070915,38.331913,21.090275,26.450277,0,0,50223.957,43617.105,0.0,0.0,0.0,0.0
2000-02-03 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,38.5605,17.4105,28.037584,36.912594,18.894823,27.766272,0,0,50100.785,38907.703,0.0,0.0,0.0,0.0
2000-02-04 13:00:00+00:00,-37.785587310791016,144.93975830078125,53.0,31.5105,16.560501,24.581335,29.964481,13.212671,22.20192,0,0,49976.688,34808.473,0.5,0.5,0.0,1.0
2000-02-05 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,23.1105,15.210501,18.50425,21.414742,12.777679,15.737335,0,0,49851.8,46477.457,0.0,0.0,0.0,0.0
2000-02-06 13:00:00+00:00,-37.785587310791016,144.93975830078125,2.0,24.6105,12.910501,18.652168,26.545263,12.404486,18.36023,0,0,49726.26,46413.55,0.0,0.0,0.0,0.0
2000-02-07 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,34.1605,15.960501,22.904251,37.378227,17.347336,24.39189,0,0,49600.203,45075.4,0.0,0.0,0.0,0.0
2000-02-08 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,27.6105,16.7105,21.297998,31.317879,17.387812,22.659021,0,0,49472.785,45548.176,0.0,0.0,0.0,0.0
2000-02-09 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,35.9605,18.9605,27.368834,32.821293,18.416733,25.492807,0,0,49343.336,46152.11,0.0,0.0,0.0,0.0
2000-02-10 13:00:00+00:00,-37.785587310791016,144.93975830078125,61.0,18.9605,15.5105,17.464668,18.722677,14.98278,16.856306,0,0,49212.016,0.0,6.1,6.1,0.0,9.0
2000-02-11 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,20.6605,12.5105,16.037584,19.442549,11.26503,13.754277,0,0,49078.973,31407.459,0.0,0.0,0.0,0.0
2000-02-12 13:00:00+00:00,-37.785587310791016,144.93975830078125,1.0,24.7105,12.410501,17.845917,24.521404,9.353423,15.312064,0,0,48944.355,45772.24,0.0,0.0,0.0,0.0
2000-02-13 13:00:00+00:00,-37.785587310791016,144.93975830078125,0.0,26.1605,10.3605,18.908415,26.226805,9.417313,18.109653,0,0,48808.316,45642.418,0.0,0.0,0.0,0.0
2000-02-14 13:00:00+00:00,-37.785587310791016,144.93975830078125,0.0,28.4605,12.410501,20.860502,30.055386,11.225695,19.973806,0,0,48670.996,45511.223,0.0,0.0,0.0,0.0
2000-02-15 13:00:00+00:00,-37.785587310791016,144.93975830078125,0.0,31.4105,13.8605,23.2855,32.33781,12.84675,22.462084,0,0,48532.535,45378.77,0.0,0.0,0.0,0.0
2000-02-16 13:00:00+00:00,-37.785587310791016,144.93975830078125,1.0,33.9105,17.560501,26.023,34.538593,15.399746,24.670992,0,0,48393.066,45245.203,0.0,0.0,0.0,0.0
2000-02-17 13:00:00+00:00,-37.785587310791016,144.93975830078125,0.0,34.6605,16.5105,26.304253,34.336025,15.572376,25.1445,0,0,48252.734,45110.633,0.0,0.0,0.0,0.0
2000-02-18 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,35.2605,20.4105,28.09175,33.844933,18.20224,25.721848,0,0,48111.66,35480.074,0.0,0.0,0.0,0.0
2000-02-19 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,29.060501,20.9105,25.133417,29.611034,22.004145,25.096214,0,0,47969.98,15668.162,0.5,0.5,0.0,3.0
2000-02-20 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,33.9605,18.4605,24.595917,33.607872,20.33362,25.603628,0,0,47827.83,31929.045,0.0,0.0,0.0,0.0
2000-02-21 13:00:00+00:00,-37.785587310791016,144.93975830078125,63.0,23.4105,18.8605,21.520918,24.216156,18.764914,20.367468,0,0,47685.32,8400.145,7.8,7.8,0.0,8.0
2000-02-22 13:00:00+00:00,-37.785587310791016,144.93975830078125,63.0,26.2105,19.7605,21.54175,28.760658,18.566032,21.667849,0,0,47542.58,15092.885,5.0,5.0,0.0,7.0
2000-02-23 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,27.4605,18.6605,22.454248,29.916435,20.338154,24.49169,0,0,47399.73,41905.773,0.6,0.6,0.0,3.0
2000-02-24 13:00:00+00:00,-37.785587310791016,144.93975830078125,2.0,30.6605,17.8605,24.643831,32.33493,19.736332,26.521301,0,0,47256.887,44150.805,0.0,0.0,0.0,0.0
2000-02-25 13:00:00+00:00,-37.785587310791016,144.93975830078125,61.0,24.8605,16.1605,21.356333,26.418037,14.122198,21.679476,0,0,47114.17,32570.879,4.2999997,4.2999997,0.0,7.0
2000-02-26 13:00:00+00:00,-37.785587310791016,144.93975830078125,1.0,21.4605,13.660501,16.898,20.582039,11.674389,15.087041,0,0,46971.7,43874.312,0.0,0.0,0.0,0.0
2000-02-27 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,23.2105,12.460501,17.248001,24.831984,12.098568,17.142704,0,0,46829.586,36197.79,0.0,0.0,0.0,0.0
2000-02-28 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,25.6605,15.960501,20.07925,27.695633,15.70089,21.07956,0,0,46687.023,40760.695,0.0,0.0,0.0,0.0
2000-02-29 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,32.0605,14.8605,23.716751,32.900112,15.521624,24.439857,0,0,46543.363,42220.547,0.0,0.0,0.0,0.0
2000-03-01 13:00:00+00:00,-37.785587310791016,144.93975830078125,1.0,34.8605,21.1605,27.862581,33.394474,20.174545,26.567781,0,0,46398.723,43315.227,0.0,0.0,0.0,0.0
2000-03-02 13:00:00+00:00,-37.785587310791016,144.93975830078125,53.0,26.6105,17.2105,20.531334,26.381731,15.748882,20.752834,0,0,46253.21,34760.574,2.2,2.2,0.0,5.0
2000-03-03 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,21.0105,15.3105,17.712584,19.39867,13.416794,15.522705,0,0,46106.938,42648.766,0.0,0.0,0.0,0.0
2000-03-04 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,21.2105,13.210501,17.114666,19.51737,11.832788,15.403664,0,0,45960.02,41353.195,0.0,0.0,0.0,0.0
2000-03-05 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,20.6605,15.210501,17.498001,17.834698,11.559378,14.827195,0,0,45812.56,40954.48,0.4,0.4,0.0,2.0
2000-03-06 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,24.060501,15.660501,19.1355,22.732925,14.118042,17.5619,0,0,45664.664,42228.242,0.0,0.0,0.0,0.0
2000-03-07 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,24.7105,14.1105,18.831335,21.925652,12.58189,16.641209,0,0,45516.445,42061.367,0.0,0.0,0.0,0.0
2000-03-08 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,24.560501,13.3605,18.8355,24.684736,13.106283,18.415094,0,0,45368.0,37704.902,0.0,0.0,0.0,0.0
2000-03-09 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,29.0105,12.8605,21.398,30.38401,12.934477,21.43498,0,0,45219.44,40949.645,0.0,0.0,0.0,0.0
2000-03-10 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,30.0105,18.1605,23.400085,30.699425,18.5678,23.692286,0,0,45070.86,41114.16,0.0,0.0,0.0,0.0
2000-03-11 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,27.9605,17.0105,22.100082,29.233105,17.923199,22.961607,0,0,44922.363,40257.082,0.0,0.0,0.0,0.0
2000-03-12 13:00:00+00:00,-37.785587310791016,144.93975830078125,53.0,30.5105,18.3605,24.2105,30.535831,19.068941,24.460749,0,0,44774.055,40350.875,1.8,1.8,0.0,4.0
2000-03-13 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,19.9105,15.6105,17.845915,20.382154,13.393812,15.706857,0,0,44626.027,39926.074,0.5,0.5,0.0,3.0
2000-03-14 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,21.8605,12.960501,16.918835,20.686846,11.70941,15.490045,0,0,44478.395,39981.56,0.0,0.0,0.0,0.0
2000-03-15 13:00:00+00:00,-37.785587310791016,144.93975830078125,0.0,24.2605,11.1105,17.397999,24.605467,10.371726,17.000269,0,0,44331.242,40437.1,0.0,0.0,0.0,0.0
2000-03-16 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,32.8105,11.910501,22.927168,30.553371,11.1746025,21.304474,0,0,44184.67,40341.074,0.0,0.0,0.0,0.0
2000-03-17 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,28.4105,17.6605,24.675085,27.339285,17.217842,23.355421,0,0,44038.793,37076.09,0.0,0.0,0.0,0.0
2000-03-18 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,24.8605,16.0105,18.893835,26.449963,15.21862,18.941458,0,0,43893.7,33352.73,0.0,0.0,0.0,0.0
2000-03-19 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,19.5105,15.410501,16.866749,17.021759,12.119606,14.563216,0,0,43748.664,20313.88,0.5,0.5,0.0,3.0
2000-03-20 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,23.9605,13.0105,18.039667,23.351917,10.58856,16.15698,0,0,43603.082,39866.992,0.0,0.0,0.0,0.0
2000-03-21 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,25.8605,15.8105,20.689667,21.028755,13.522232,17.26076,0,0,43457.05,39744.066,0.0,0.0,0.0,0.0
2000-03-22 13:00:00+00:00,-37.785587310791016,144.93975830078125,63.0,17.8605,12.410501,14.49175,15.496256,10.099556,10.989818,0,0,43310.656,32954.465,12.8,12.8,0.0,8.0
2000-03-23 13:00:00+00:00,-37.785587310791016,144.93975830078125,1.0,20.310501,11.7605,15.443832,17.884933,8.96064,12.768379,0,0,43163.996,39638.03,0.0,0.0,0.0,0.0
2000-03-24 13:00:00+00:00,-37.785587310791016,144.93975830078125,2.0,24.810501,8.0105,16.914665,25.54685,6.8721237,16.44554,0,0,43017.16,39616.96,0.0,0.0,0.0,0.0
2000-03-25 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,26.9605,13.0605,19.737581,26.03527,11.986212,18.665697,0,0,42870.234,38208.37,0.0,0.0,0.0,0.0
2000-03-26 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,27.1105,16.0105,20.81675,26.080462,15.123873,19.501108,0,0,42723.316,38543.992,0.0,0.0,0.0,0.0
2000-03-27 13:00:00+00:00,-37.785587310791016,144.93975830078125,53.0,19.5105,14.1105,16.44175,20.230196,14.1284275,16.801504,0,0,42576.492,20971.875,2.6,2.6,0.0,5.0
2000-03-28 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,20.2605,12.710501,15.952168,19.221992,11.328716,14.928382,0,0,42429.86,36000.766,0.0,0.0,0.0,0.0
2000-03-29 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,22.560501,10.3605,16.827162,21.966875,9.641087,16.486902,0,0,42283.504,27868.637,0.0,0.0,0.0,0.0
2000-03-30 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,23.6105,13.3105,17.902166,21.683435,12.139975,16.816309,0,0,42137.527,31785.477,0.0,0.0,0.0,0.0
2000-03-31 13:00:00+00:00,-37.785587310791016,144.93975830078125,53.0,17.0105,12.160501,14.252167,17.150688,9.491589,12.186623,0,0,41992.01,16789.744,2.3000002,2.3000002,0.0,7.0
2000-04-01 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,23.4605,8.8605,15.785501,22.59076,7.3905716,14.664014,0,0,41847.066,38762.703,0.0,0.0,0.0,0.0
2000-04-02 13:00:00+00:00,-37.785587310791016,144.93975830078125,2.0,22.7605,14.160501,17.820917,21.138838,12.247311,16.315939,0,0,41702.773,38614.957,0.0,0.0,0.0,0.0
2000-04-03 13:00:00+00:00,-37.785587310791016,144.93975830078125,53.0,21.9105,12.210501,16.373,21.181753,11.505437,15.609759,0,0,41559.24,35600.367,2.3,2.3,0.0,5.0
2000-04-04 13:00:00+00:00,-37.785587310791016,144.93975830078125,61.0,17.3605,12.660501,14.498001,13.302498,10.165039,11.835755,0,0,41416.547,24631.514,9.200001,9.200001,0.0,12.0
2000-04-05 13:00:00+00:00,-37.785587310791016,144.93975830078125,1.0,18.810501,9.5605,14.295915,16.433168,7.533907,12.613545,0,0,41274.812,38175.57,0.0,0.0,0.0,0.0
2000-04-06 13:00:00+00:00,-37.785587310791016,144.93975830078125,2.0,18.0105,10.6105,13.848001,17.077482,9.461544,12.629578,0,0,41134.133,38030.754,0.0,0.0,0.0,0.0
2000-04-07 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,23.6105,7.1605,15.683417,22.730654,5.71686,14.728879,0,0,40994.598,37886.863,0.0,0.0,0.0,0.0
2000-04-08 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,24.560501,11.2605,17.764666,24.307047,9.639561,16.527937,0,0,40855.54,37742.957,0.0,0.0,0.0,0.0
2000-04-09 13:00:00+00:00,-37.785587310791016,144.93975830078125,1.0,24.1605,11.960501,18.1355,24.710407,11.500817,17.929483,0,0,40716.39,37598.76,0.0,0.0,0.0,0.0
2000-04-10 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,25.1105,10.160501,17.462582,25.886791,9.480467,17.152653,0,0,40577.242,37454.375,0.0,0.0,0.0,0.0
2000-04-11 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,25.1105,10.8105,18.112585,24.459232,10.151564,17.589457,0,0,40438.18,34647.12,0.0,0.0,0.0,0.0
2000-04-12 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,22.310501,15.5605,18.639666,19.726124,14.33865,16.873934,0,0,40299.3,23376.438,0.0,0.0,0.0,0.0
2000-04-13 13:00:00+00:00,-37.785587310791016,144.93975830078125,63.0,19.7105,15.460501,17.777166,20.61312,15.933882,18.0353,0,0,40160.695,9150.084,22.5,22.5,0.0,16.0
2000-04-14 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,20.9105,11.210501,15.6813345,19.32148,10.487915,14.907477,0,0,40022.457,34490.7,0.2,0.2,0.0,1.0
2000-04-15 13:00:00+00:00,-37.785587310791016,144.93975830078125,61.0,21.1105,14.2605,16.9355,19.227432,12.850006,15.097075,0,0,39884.684,33042.367,3.5,3.5,0.0,7.0
2000-04-16 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,18.560501,11.7605,14.912581,15.764282,9.968108,13.10001,0,0,39747.47,34169.316,0.1,0.1,0.0,1.0
2000-04-17 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,18.560501,8.8605,13.927166,16.792332,7.3986483,12.613698,0,0,39610.92,32417.756,0.0,0.0,0.0,0.0
2000-04-18 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,17.060501,11.0105,13.931332,16.370699,10.172861,13.376369,0,0,39475.125,25322.408,0.4,0.4,0.0,2.0
2000-04-19 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,18.2105,10.8605,14.150082,15.657354,10.194468,12.577029,0,0,39340.2,35107.082,0.4,0.4,0.0,2.0
2000-04-20 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,14.5605,11.410501,12.660501,10.379385,8.351887,9.504899,0,0,39206.234,33602.098,1.4000001,1.4000001,0.0,7.0
2000-04-21 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,14.5105,9.410501,12.083416,10.850115,7.6770535,9.538287,0,0,39073.344,34306.97,0.2,0.2,0.0,2.0
2000-04-22 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,16.0105,9.8605,12.577167,13.755138,7.460635,10.704487,0,0,38941.63,16375.14,0.2,0.2,0.0,2.0
2000-04-23 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,14.460501,9.460501,11.889667,11.716087,7.9069605,9.855475,0,0,38811.21,19298.926,0.0,0.0,0.0,0.0
2000-04-24 13:00:00+00:00,-37.785587310791016,144.93975830078125,1.0,17.1105,8.960501,12.712583,16.19622,6.952709,11.278485,0,0,38682.188,35112.254,0.0,0.0,0.0,0.0
2000-04-25 13:00:00+00:00,-37.785587310791016,144.93975830078125,0.0,20.810501,6.0604997,12.8105,19.991728,3.7880669,11.186801,0,0,38554.684,34896.508,0.0,0.0,0.0,0.0
2000-04-26 13:00:00+00:00,-37.785587310791016,144.93975830078125,0.0,22.1605,8.0605,14.585499,20.465645,6.3116474,13.17534,0,0,38428.8,34761.113,0.0,0.0,0.0,0.0
2000-04-27 13:00:00+00:00,-37.785587310791016,144.93975830078125,0.0,22.1105,13.8605,17.1855,19.466646,10.941617,14.566254,0,0,38304.676,34634.9,0.0,0.0,0.0,0.0
2000-04-28 13:00:00+00:00,-37.785587310791016,144.93975830078125,0.0,22.9605,16.4605,19.23342,18.860075,12.6717205,15.319332,0,0,38181.664,34518.105,0.0,0.0,0.0,0.0
2000-04-29 13:00:00+00:00,-37.785587310791016,144.93975830078125,63.0,20.0105,12.3605,16.054249,15.175575,9.7180195,13.59832,0,0,38059.234,7200.0,12.8,12.8,0.0,10.0
2000-04-30 13:00:00+00:00,-37.785587310791016,144.93975830078125,1.0,17.2105,9.5105,13.077165,15.709337,7.4530954,11.132489,0,0,37937.477,34351.41,0.0,0.0,0.0,0.0
2000-05-01 13:00:00+00:00,-37.785587310791016,144.93975830078125,2.0,18.4105,7.4105,12.406331,17.362211,6.1171207,11.202416,0,0,37816.492,34259.3,0.0,0.0,0.0,0.0
2000-05-02 13:00:00+00:00,-37.785587310791016,144.93975830078125,55.0,16.9105,10.160501,13.533416,16.932753,8.912017,13.120793,0,0,37696.39,22054.617,4.2,4.2,0.0,6.0
2000-05-03 13:00:00+00:00,-37.785587310791016,144.93975830078125,63.0,14.3105,13.6105,14.037582,13.771891,12.542072,13.107948,0,0,37577.266,0.0,26.099998,26.099998,0.0,17.0
2000-05-04 13:00:00+00:00,-37.785587310791016,144.93975830078125,61.0,15.410501,12.910501,14.033416,15.034836,10.4284,12.550518,0,0,37459.227,2846.4746,12.500001,12.500001,0.0,18.0
2000-05-05 13:00:00+00:00,-37.785587310791016,144.93975830078125,53.0,14.960501,11.410501,12.918832,12.493069,8.166537,10.116146,0,0,37342.38,15725.721,3.3000002,3.3000002,0.0,8.0
2000-05-06 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,16.5105,10.8605,12.983417,15.894728,9.667273,12.040356,0,0,37226.824,33656.043,0.3,0.3,0.0,2.0
2000-05-07 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,18.1605,9.410501,13.239667,16.27716,7.8375187,11.705757,0,0,37112.684,32894.2,0.2,0.2,0.0,2.0
2000-05-08 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,17.060501,10.0105,13.764667,15.992891,9.108714,12.095017,0,0,37000.07,19344.027,0.2,0.2,0.0,1.0
2000-05-09 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,18.310501,8.660501,13.031333,17.645966,7.5256205,12.160846,0,0,36889.09,24380.742,0.1,0.1,0.0,1.0
2000-05-10 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,18.8605,8.410501,13.054249,16.387188,6.36858,11.175518,0,0,36779.863,32105.145,0.0,0.0,0.0,0.0
2000-05-11 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,17.9105,9.960501,13.879251,13.522039,7.775275,10.683503,0,0,36672.51,33029.79,0.0,0.0,0.0,0.0
2000-05-12 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,16.9605,13.410501,15.000083,12.503868,9.229424,10.681628,0,0,36567.15,29173.258,0.4,0.4,0.0,2.0
2000-05-13 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,14.210501,11.210501,12.739667,9.988431,8.469888,9.049539,0,0,36463.906,26949.057,0.0,0.0,0.0,0.0
2000-05-14 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,15.5605,10.0605,12.20425,13.805876,7.8561773,10.246097,0,0,36362.902,32150.945,0.0,0.0,0.0,0.0
2000-05-15 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,16.2105,9.410501,12.385499,13.261448,7.1842995,9.7426,0,0,36264.26,31172.23,0.0,0.0,0.0,0.0
2000-05-16 13:00:00+00:00,-37.785587310791016,144.93975830078125,51.0,14.460501,6.2605,12.256332,11.557961,4.2204714,9.552215,0,0,36168.113,30763.139,0.4,0.4,0.0,2.0
2000-05-17 13:00:00+00:00,-37.785587310791016,144.93975830078125,0.0,16.1105,3.9105,9.137583,13.8045845,1.0528016,6.673716,0,0,36074.59,32482.283,0.0,0.0,0.0,0.0
2000-05-18 13:00:00+00:00,-37.785587310791016,144.93975830078125,3.0,16.5105,7.3605,11.185502,13.612179,3.8255749,8.07355,0,0,35983.18,27739.127,0.0,0.0,0.0,0.0
